"","date","code","description","type","issuer","listing_date","maturity_date","interest","interest_type","interest_freq","originated_amt","sector","total","mature"
"3758",2024-04-30,"PBS020","SBSN Seri PBS020","SBSN","PEMERINTAH REPUBLIK INDONESIA",2018-10-23,2027-10-15,9,"Fixed","SEMI-ANNUAL",1e+12,"GOVERNMENT",1.1e+12,8.97741273100616
"3759",2024-04-30,"PBS021","SBSN Seri PBS021","SBSN","PEMERINTAH REPUBLIK INDONESIA",2018-12-06,2026-11-15,8.5,"Fixed","SEMI-ANNUAL",1.5e+12,"GOVERNMENT",4.86583e+12,7.94250513347023
"3760",2024-04-30,"PBS022","SBSN Seri PBS022","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-01-25,2034-04-15,8.625,"Fixed","SEMI-ANNUAL",3.4e+11,"GOVERNMENT",2.705921e+12,15.2197125256674
"3761",2024-04-30,"PBS023","SBSN Seri PBS023","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-05-16,2030-05-15,8.125,"Fixed","SEMI-ANNUAL",3e+12,"GOVERNMENT",3.08365e+12,10.9979466119097
"3762",2024-04-30,"PBS024","SBSN Seri PBS024","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-05-29,2032-05-15,8.375,"Fixed","SEMI-ANNUAL",1.5e+12,"GOVERNMENT",1.7e+12,12.9637234770705
"3763",2024-04-30,"PBS025","SBSN Seri PBS025","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-05-31,2033-05-15,8.375,"FIXED","SEMI-ANNUAL",6e+12,"GOVERNMENT",2.6141e+12,13.9575633127995
"3764",2024-04-30,"PBS026","SBSN Seri PBS026","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-10-18,2024-10-15,6.625,"Fixed","SEMI-ANNUAL",2.65e+12,"GOVERNMENT",3.98379e+11,4.99383983572895
"3765",2024-04-30,"PBS028","SBSN Seri PBS028","SBSN","PEMERINTAH REPUBLIK INDONESIA",2020-07-24,2046-10-15,7.75,"FIXED","SEMI-ANNUAL",5.25e+12,"GOVERNMENT",1.1711458e+13,26.2258726899384
"3766",2024-04-30,"PBS029","SBSN Seri PBS029","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-01-15,2034-03-15,6.375,"FIXED","SEMI-ANNUAL",4.65e+12,"GOVERNMENT",5.293188e+12,13.160848733744
"3767",2024-04-30,"PBS030","SBSN Seri PBS030","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-06-07,2028-07-15,5.875,"FIXED","SEMI-ANNUAL",3.5e+11,"GOVERNMENT",1.214385e+12,7.1047227926078
"3768",2024-04-30,"PBS031","SBSN Seri PBS031","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-07-30,2024-07-15,4,"FIXED","SEMI-ANNUAL",5e+12,"GOVERNMENT",1.11528e+12,2.9596167008898
"3769",2024-04-30,"PBS032","SBSN Seri PBS032","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-07-30,2026-07-15,4.875,"FIXED","SEMI-ANNUAL",4.35e+12,"GOVERNMENT",2.027023e+12,4.95824777549624
"3770",2024-04-30,"PBS033","SBSN Seri PBS033","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-01-14,2047-06-15,6.75,"FIXED","SEMI-ANNUAL",3.5e+11,"GOVERNMENT",1.187299e+12,25.4154688569473
"3771",2024-04-30,"PBS034","SBSN Seri PBS034","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-01-14,2039-06-15,6.5,"FIXED","SEMI-ANNUAL",3.5e+11,"GOVERNMENT",3.17523e+11,17.4154688569473
"3772",2024-04-30,"PBS035","SBSN Seri PBS035","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-03-31,2042-03-15,6.75,"FIXED","SEMI-ANNUAL",2.5664e+10,"GOVERNMENT",1.02337e+11,19.9561943874059
"3773",2024-04-30,"PBS036","SBSN Seri PBS036","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-08-26,2025-08-15,5.375,"FIXED","SEMI-ANNUAL",4.05e+12,"GOVERNMENT",3.141404e+12,2.97056810403833
"3774",2024-04-30,"PBS037","SBSN Seri PBS037","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-01-13,2036-03-15,6.875,"FIXED","SEMI-ANNUAL",1.65e+12,"GOVERNMENT",9.5324e+11,13.1690622861054
"3775",2024-04-30,"PBS038","SBSN Seri PBS038","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-12-08,2049-12-15,6.875,"FIXED","SEMI-ANNUAL",1.3e+12,"GOVERNMENT",4.71044e+11,26.0205338809035
"3776",2024-04-30,"PBS039","SBSN Seri PBS039","SBSN","PEMERINTAH REPUBLIK INDONESIA",2024-01-12,2041-07-15,6.625,"FIXED","SEMI-ANNUAL",2.35e+12,"GOVERNMENT",1.634e+11,17.5058179329227
"3777",2024-04-30,"PBSG001","SBSN Seri PBSG001","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-09-23,2029-09-15,6.625,"FIXED","SEMI-ANNUAL",4.4e+12,"GOVERNMENT",2.00338e+11,6.97878165639973
"3778",2024-04-30,"SR015","SUKUK NEGARA RITEL SERI SR-015","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-09-23,2024-09-10,5.1,"FIXED","MONTHLY",2.70006e+13,"GOVERNMENT",8.54772e+12,2.96509240246407
"3779",2024-04-30,"SR016","SUKUK NEGARA RITEL SERI SR-016","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-03-24,2025-03-10,4.95,"FIXED","MONTHLY",1.84095e+13,"GOVERNMENT",9.223188e+12,2.96235455167693
"3780",2024-04-30,"SR017","SUKUK NEGARA RITEL SERI SR-017","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-09-22,2025-09-10,5.9,"FIXED","MONTHLY",2.6975e+13,"GOVERNMENT",1.3130066e+13,2.9678302532512
"3781",2024-04-30,"SR018T3","SUKUK NEGARA RITEL SERI SR018T3","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-04-06,2026-03-10,6.25,"FIXED","MONTHLY",1.69498e+13,"GOVERNMENT",9.007179e+12,2.92676249144422
"3782",2024-04-30,"SR018T5","SUKUK NEGARA RITEL SERI SR018T5","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-04-06,2028-03-10,6.4,"FIXED","MONTHLY",4.54482e+12,"GOVERNMENT",2.571925e+12,4.92813141683778
"3783",2024-04-30,"SR019T3","SUKUK NEGARA RITEL SERI SR019T3","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-09-29,2026-09-10,5.95,"FIXED","MONTHLY",1.75438e+13,"GOVERNMENT",9.306277e+12,2.94866529774127
"3784",2024-04-30,"SR019T5","SUKUK NEGARA RITEL SERI SR019T5","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-09-29,2028-09-10,6.1,"FIXED","MONTHLY",7.7906e+12,"GOVERNMENT",4.220763e+12,4.95003422313484
"3785",2024-04-30,"SIADCP01JP","SUKUK IJARAH JANGKA PANJANG TANPA PENAWARAN UMUM PT ADHI COMMUTER PROPERTI TBK TAHUN 2023","SUKUK","ADHI COMMUTER PROPERTI Tbk, PT",2024-04-30,2031-10-26,0.722,"FIXED","SEMI-ANNUAL",4.991e+11,"PROPERTY AND REAL ESTATE",4.991e+11,7.4880219028063
"3786",2024-04-30,"SIAGII02ACN4","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-12-23,2024-12-22,8.1,"FIXED","3 MONTHS",1.33e+11,"ENERGY",1.33e+11,2.99794661190965
"3787",2024-04-30,"SIAGII02ACN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI A","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2025-04-05,7.75,"FIXED","3 MONTHS",1.188e+11,"ENERGY",1.188e+11,2.99794661190965
"3788",2024-04-30,"SIAGII02BCN3","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-07-07,2024-07-06,9.35,"FIXED","3 MONTHS",1.05e+11,"ENERGY",1.05e+11,2.99794661190965
"3789",2024-04-30,"SIAGII02BCN4","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-12-23,2026-12-22,9.15,"FIXED","3 MONTHS",1.7e+10,"ENERGY",1.7e+10,4.99657768651609
"3790",2024-04-30,"SIAGII02BCN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2027-04-05,8.9,"FIXED","3 MONTHS",1.237e+11,"ENERGY",1.237e+11,4.99657768651609
"3791",2024-04-30,"SIAGII02CCN3","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-07-07,2028-07-06,10.75,"FIXED","3 MONTHS",1.24e+11,"ENERGY",1.24e+11,6.99794661190965
"3792",2024-04-30,"SIAGII02CCN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI C","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2029-04-05,9.75,"FIXED","3 MONTHS",1.535e+11,"ENERGY",1.535e+11,6.99794661190965
"3793",2024-04-30,"SIAGII02CN1","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP I TAHUN 2020","SUKUK","SAMATOR INDO GAS Tbk, PT",2020-08-18,2025-08-14,10.55,"FIXED","3 MONTHS",5e+09,"ENERGY",5e+09,4.98836413415469
"3794",2024-04-30,"SIAGII03ACN1","SUKUK IJARAH BERKELANJUTAN III SAMATOR INDO GAS TAHAP I TAHUN 2023 SERI A","SUKUK","SAMATOR INDO GAS Tbk, PT",2023-10-11,2026-10-10,7.4,"FIXED","3 MONTHS",3.55e+10,"ENERGY",3.55e+10,2.99794661190965
"3795",2024-04-30,"SIAGII03BCN1","SUKUK IJARAH BERKELANJUTAN III SAMATOR INDO GAS TAHAP I TAHUN 2023 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2023-10-11,2028-10-10,7.9,"FIXED","3 MONTHS",3.45e+10,"ENERGY",3.45e+10,4.99931553730322
"3796",2024-04-30,"SIAPAI01ACN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A","SUKUK","PT. ANGKASA PURA I",2021-09-09,2024-09-08,6.7,"FIXED","3 MONTHS",2.15e+11,"OTHER SECTORS",2.15e+11,2.99794661190965
"3797",2024-04-30,"SIAPAI01BCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B","SUKUK","PT. ANGKASA PURA I",2021-09-09,2026-09-08,7.1,"FIXED","3 MONTHS",2.15e+11,"OTHER SECTORS",2.15e+11,4.99657768651609
"3798",2024-04-30,"SIAPAI01C","SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI C","SUKUK","PT. ANGKASA PURA I",2016-11-23,2026-11-22,8.55,"FIXED","3 MONTHS",1.77e+11,"OTHER SECTORS",1.77e+11,9.9958932238193
"3799",2024-04-30,"SIAPAI01CCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI C","SUKUK","PT. ANGKASA PURA I",2021-09-09,2028-09-08,8,"FIXED","3 MONTHS",5.2e+10,"OTHER SECTORS",5.2e+10,6.99794661190965
"3800",2024-04-30,"SIAPAI01DCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI D","SUKUK","PT. ANGKASA PURA I",2021-09-09,2031-09-08,8.6,"FIXED","3 MONTHS",1.4e+10,"OTHER SECTORS",1.4e+10,9.9958932238193
"3801",2024-04-30,"SIBALI01BCN1","SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP I TAHUN 2022 SERI B","SUKUK","BALI TOWERINDO SENTRA Tbk, PT",2022-12-19,2025-12-16,9.75,"FIXED","3 MONTHS",2.1e+10,"TELECOMUNICATION",2.1e+10,2.99247091033539
"3802",2024-04-30,"SIBALI01CN2","SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP II TAHUN 2023","SUKUK","BALI TOWERINDO SENTRA Tbk, PT",2023-10-12,2024-10-21,7.65,"FIXED","3 MONTHS",4.25e+11,"TELECOMUNICATION",4.25e+11,1.02669404517454
"3803",2024-04-30,"SIBMTR01CCN1","SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2017-07-10,2024-07-07,12,"FIXED","3 MONTHS",2.295e+10,"INVESTMENT COMPANY",2.295e+10,6.99247091033539
"3804",2024-04-30,"SIBMTR02BCN2","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2021-09-15,2024-09-14,10.3,"FIXED","3 MONTHS",6.5e+09,"INVESTMENT COMPANY",6.5e+09,2.99794661190965
"3805",2024-04-30,"SIBMTR02CCN1","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2020-09-14,2025-09-11,12,"FIXED","3 MONTHS",4.3e+08,"INVESTMENT COMPANY",4.3e+08,4.99110198494182
"3806",2024-04-30,"SIBMTR02CCN2","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2021-09-15,2026-09-14,11,"FIXED","3 MONTHS",5e+07,"INVESTMENT COMPANY",5e+07,4.99657768651609
"3807",2024-04-30,"SIBMTR03BCN1","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-07-06,2025-07-05,10,"FIXED","3 MONTHS",2.6963e+11,"INVESTMENT COMPANY",2.6963e+11,2.99794661190965
"3808",2024-04-30,"SIBMTR03BCN2","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-09-19,2025-09-16,10,"FIXED","3 MONTHS",9.66e+10,"INVESTMENT COMPANY",9.66e+10,2.99247091033539
"3809",2024-04-30,"SIBMTR03CCN1","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-07-06,2027-07-05,11,"FIXED","3 MONTHS",1.021e+10,"INVESTMENT COMPANY",1.021e+10,4.99657768651609
"3810",2024-04-30,"SIBMTR03CCN2","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-09-19,2027-09-16,11,"FIXED","3 MONTHS",2.25e+09,"INVESTMENT COMPANY",2.25e+09,4.99110198494182
"3811",2024-04-30,"SIBMTR04ACN1","SUKUK IJARAH BERKELANJUTAN IV GLOBAL MEDIACOM TAHAP I TAHUN 2023 SERI A","SUKUK","GLOBAL MEDIACOM Tbk, PT",2023-07-07,2024-07-16,9.25,"FIXED","3 MONTHS",3.9229e+11,"INVESTMENT COMPANY",3.9229e+11,1.02669404517454
"3812",2024-04-30,"SIBMTR04BCN1","SUKUK IJARAH BERKELANJUTAN IV GLOBAL MEDIACOM TAHAP I TAHUN 2023 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2023-07-07,2026-07-06,10.25,"FIXED","3 MONTHS",4.4236e+11,"INVESTMENT COMPANY",4.4236e+11,2.99794661190965
"3813",2024-04-30,"SIBMTR04CCN1","SUKUK IJARAH BERKELANJUTAN IV GLOBAL MEDIACOM TAHAP I TAHUN 2023 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2023-07-07,2028-07-06,11.25,"FIXED","3 MONTHS",1.535e+10,"INVESTMENT COMPANY",1.535e+10,4.99931553730322
"3814",2024-04-30,"SIBSDE01ACN1","SUKUK IJARAH BERKELANJUTAN I BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI A","SUKUK","BUMI SERPONG DAMAI, PT",2022-04-08,2025-04-07,6.75,"FIXED","3 MONTHS",6.35e+10,"PROPERTY AND REAL ESTATE",6.35e+10,2.99794661190965
"3815",2024-04-30,"SIBSDE01BCN1","SUKUK IJARAH BERKELANJUTAN I BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI B","SUKUK","BUMI SERPONG DAMAI, PT",2022-04-08,2027-04-07,7.75,"FIXED","3 MONTHS",1.365e+11,"PROPERTY AND REAL ESTATE",1.365e+11,4.99657768651609
"3816",2024-04-30,"SIDILD01ACN3","SUKUK IJARAH BERKELANJUTAN I INTILAND DEVELOPMENT TAHAP III TAHUN 2022 SERI A","SUKUK","INTILAND DEVELOPMENT Tbk, PT",2022-12-05,2024-12-02,10.3,"FIXED","3 MONTHS",1.25e+11,"PROPERTY AND REAL ESTATE",1.25e+11,1.99315537303217
"3817",2024-04-30,"SIDILD01BCN3","SUKUK IJARAH BERKELANJUTAN I INTILAND DEVELOPMENT TAHAP III TAHUN 2022 SERI B","SUKUK","INTILAND DEVELOPMENT Tbk, PT",2022-12-05,2025-12-02,10.6,"FIXED","3 MONTHS",1.25e+11,"PROPERTY AND REAL ESTATE",1.25e+11,2.99247091033539
"3818",2024-04-30,"SIDILD01CN2","SUKUK IJARAH BERKELANJUTAN I INTILAND DEVELOPMENT TAHAP II TAHUN 2022","SUKUK","INTILAND DEVELOPMENT Tbk, PT",2022-08-26,2025-08-25,10.5,"FIXED","3 MONTHS",2.5e+11,"PROPERTY AND REAL ESTATE",2.5e+11,2.99794661190965
"3819",2024-04-30,"SIELSA01CN1","SUKUK IJARAH BERKELANJUTAN I ELNUSA TAHAP I TAHUN 2020","SUKUK","ELNUSA Tbk, PT",2020-08-12,2025-08-11,9,"FIXED","3 MONTHS",7e+11,"CRUDE PETROLEUM & NATURAL GAS PROD.",7e+11,4.99657768651609
"3820",2024-04-30,"SIEXCL01ECN2","SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR E","SUKUK","XL AXIATA Tbk, PT",2017-05-02,2027-04-28,9.4,"FIXED","3 MONTHS",3.36e+11,"TELECOMUNICATION",3.36e+11,9.98767967145791
"3821",2024-04-30,"SIEXCL02DCN1","SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI D","SUKUK","XL AXIATA Tbk, PT",2018-10-17,2025-10-16,10.1,"FIXED","3 MONTHS",3.4e+10,"TELECOMUNICATION",3.4e+10,6.99794661190965
"3822",2024-04-30,"SIEXCL02DCN2","SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP II TAHUN 2019 SERI D","SUKUK","XL AXIATA Tbk, PT",2019-02-11,2026-02-08,9.7,"FIXED","3 MONTHS",1.5e+10,"TELECOMUNICATION",1.5e+10,6.99247091033539
"3823",2024-04-30,"SIEXCL02ECN1","SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI E","SUKUK","XL AXIATA Tbk, PT",2018-10-17,2028-10-16,10.3,"FIXED","3 MONTHS",6e+10,"TELECOMUNICATION",6e+10,9.99863107460643
"3824",2024-04-30,"SIEXCL02ECN2","SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP II TAHUN 2019 SERI E","SUKUK","XL AXIATA Tbk, PT",2019-02-11,2029-02-08,10,"FIXED","3 MONTHS",2.6e+10,"TELECOMUNICATION",2.6e+10,9.99315537303217
"3825",2024-04-30,"SIEXCL03ACN1","SUKUK IJARAH BERKELANJUTAN III XL AXIATA TAHAP I TAHUN 2022 SERI A","SUKUK","XL AXIATA Tbk, PT",2022-09-02,2025-09-01,6.75,"FIXED","3 MONTHS",6.80915e+11,"TELECOMUNICATION",6.80915e+11,2.99794661190965
"3826",2024-04-30,"SIEXCL03BCN1","SUKUK IJARAH BERKELANJUTAN III XL AXIATA TAHAP I TAHUN 2022 SERI B","SUKUK","XL AXIATA Tbk, PT",2022-09-02,2027-09-01,7.4,"FIXED","3 MONTHS",4.213e+11,"TELECOMUNICATION",4.213e+11,4.99657768651609
"3827",2024-04-30,"SIEXCL03CCN1","SUKUK IJARAH BERKELANJUTAN III XL AXIATA TAHAP I TAHUN 2022 SERI C","SUKUK","XL AXIATA Tbk, PT",2022-09-02,2029-09-01,7.9,"FIXED","3 MONTHS",1.35135e+11,"TELECOMUNICATION",1.35135e+11,6.99794661190965
"3828",2024-04-30,"SIEXCL03DCN1","SUKUK IJARAH BERKELANJUTAN III XL AXIATA TAHAP I TAHUN 2022 SERI D","SUKUK","XL AXIATA Tbk, PT",2022-09-02,2032-09-01,8.25,"FIXED","3 MONTHS",2.6265e+11,"TELECOMUNICATION",2.6265e+11,9.99863107460643
"3829",2024-04-30,"SIISAT01BCN3","SUKUK IJARAH BKLJT I INDOSAT THP III TH2015 SERI B","SUKUK","INDOSAT Tbk, PT",2015-12-10,2025-12-08,11.2,"FIXED","3 MONTHS",4.1e+10,"TELECOMUNICATION",4.1e+10,9.9958932238193
"3830",2024-04-30,"SIISAT01DCN4","SUKUK IJARAH BKLJT I INDOSAT THP IV TH 2016 SERI D","SUKUK","INDOSAT Tbk, PT",2016-09-05,2026-09-02,9.15,"FIXED","3 MONTHS",5.4e+10,"TELECOMUNICATION",5.4e+10,9.99041752224504
"3831",2024-04-30,"SIISAT01ECN2","SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI E","SUKUK","INDOSAT Tbk, PT",2015-06-05,2025-06-04,10.4,"FIXED","3 MONTHS",1.75e+11,"TELECOMUNICATION",1.75e+11,9.99863107460643
"3832",2024-04-30,"SIISAT02CCN1","SUKUK IJARAH BKLJT II INDOSAT THP I TH 2017 SERI C","SUKUK","INDOSAT Tbk, PT",2017-06-02,2024-05-31,8.9,"FIXED","3 MONTHS",6e+10,"TELECOMUNICATION",6e+10,6.99520876112252
"3833",2024-04-30,"SIISAT02DCN1","SUKUK IJARAH BKLJT II INDOSAT THP I TH 2017 SERI D","SUKUK","INDOSAT Tbk, PT",2017-06-02,2027-05-31,9.25,"FIXED","3 MONTHS",6.3e+10,"TELECOMUNICATION",6.3e+10,9.99315537303217
"3834",2024-04-30,"SIISAT02DCN2","SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI D","SUKUK","INDOSAT Tbk, PT",2017-11-10,2024-11-09,7.95,"FIXED","3 MONTHS",1.3e+10,"TELECOMUNICATION",1.3e+10,6.99794661190965
"3835",2024-04-30,"SIISAT02ECN2","SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI E","SUKUK","INDOSAT Tbk, PT",2017-11-10,2027-11-09,8.65,"FIXED","3 MONTHS",1.93e+11,"TELECOMUNICATION",1.93e+11,9.9958932238193
"3836",2024-04-30,"SIISAT03CCN2","SUKUK IJARAH BERKELANJUTAN III INDOSAT TAHAP II TAHUN 2019 SERI C","SUKUK","INDOSAT Tbk, PT",2019-07-24,2024-07-23,9.25,"FIXED","3 MONTHS",4.04e+11,"TELECOMUNICATION",4.04e+11,4.99931553730322
"3837",2024-04-30,"SIISAT03DCN1","SUKUK IJARAH BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI D","SUKUK","INDOSAT Tbk, PT",2019-03-06,2026-03-05,10.1,"FIXED","3 MONTHS",1.1e+10,"TELECOMUNICATION",1.1e+10,6.99794661190965
"3838",2024-04-30,"SIISAT03DCN2","SUKUK IJARAH BERKELANJUTAN III INDOSAT TAHAP II TAHUN 2019 SERI D","SUKUK","INDOSAT Tbk, PT",2019-07-24,2029-07-23,10,"FIXED","3 MONTHS",2e+10,"TELECOMUNICATION",2e+10,9.99863107460643
"3839",2024-04-30,"SIISAT03ECN1","SUKUK IJARAH BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI E","SUKUK","INDOSAT Tbk, PT",2019-03-06,2029-03-05,10.35,"FIXED","3 MONTHS",2.1e+10,"TELECOMUNICATION",2.1e+10,9.99863107460643
"3840",2024-04-30,"SIISAT04ACN1","SUKUK IJARAH BERKELANJUTAN IV INDOSAT TAHAP I TAHUN 2022 SERI A","SUKUK","INDOSAT Tbk, PT",2022-10-27,2025-10-26,7,"FIXED","3 MONTHS",3.75e+11,"TELECOMUNICATION",3.75e+11,2.99794661190965
"3841",2024-04-30,"SIISAT04BCN1","SUKUK IJARAH BERKELANJUTAN IV INDOSAT TAHAP I TAHUN 2022 SERI B","SUKUK","INDOSAT Tbk, PT",2022-10-27,2027-10-26,7.7,"FIXED","3 MONTHS",3.75e+11,"TELECOMUNICATION",3.75e+11,4.99657768651609
"3842",2024-04-30,"SIISSP01BCN1","SUKUK IJARAH BERKELANJUTAN I SPINDO TAHAP I TAHUN 2021 SERI B","SUKUK","STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",2021-12-03,2024-12-02,9.5,"FIXED","3 MONTHS",5.1e+10,"METAL AND ALLIED PRODUCTS",5.1e+10,2.99794661190965
"3843",2024-04-30,"SIISSP01BCN2","SUKUK IJARAH BERKELANJUTAN I SPINDO TAHAP II TAHUN 2022 SERI B","SUKUK","STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",2022-07-28,2025-07-27,9.5,"FIXED","3 MONTHS",5e+10,"METAL AND ALLIED PRODUCTS",5e+10,2.99794661190965
"3844",2024-04-30,"SIISSP02BCN1","SUKUK IJARAH BERKELANJUTAN II SPINDO TAHAP I TAHUN 2023 SERI B","SUKUK","STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",2023-04-05,2026-04-04,9.5,"FIXED","3 MONTHS",1.411e+11,"METAL AND ALLIED PRODUCTS",1.411e+11,2.99794661190965
"3845",2024-04-30,"SIISSP02CCN1","SUKUK IJARAH BERKELANJUTAN II SPINDO TAHAP I TAHUN 2023 SERI C","SUKUK","STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",2023-04-05,2028-04-04,10,"FIXED","3 MONTHS",1.09e+10,"METAL AND ALLIED PRODUCTS",1.09e+10,4.99931553730322
"3846",2024-04-30,"SIISSP02CN2","SUKUK IJARAH BERKELANJUTAN II SPINDO TAHAP II TAHUN 2023","SUKUK","STEEL PIPE INDUSTRY OF INDONESIA Tbk, PT",2023-08-09,2024-08-15,7,"FIXED","3 MONTHS",5.965e+10,"METAL AND ALLIED PRODUCTS",5.965e+10,1.01848049281314
"3847",2024-04-30,"SIJPTS01B","SUKUK IJARAH JANGKA MENENGAH PT JASAMARGA PANDAAN TOL TAHUN 2019 SERI B","SUKUK","JASAMARGA PANDAAN TOL, PT",2024-04-30,2024-07-17,9,"Fixed","3 MONTHS",6.85e+11,"TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.",6.85e+11,0.213552361396304
"3848",2024-04-30,"SIKAII01ACN1","SUKUK IJARAH BERKELANJUTAN I KERETA API INDONESIA TAHAP I TAHUN 2022 SERI A","SUKUK","PT KERETA API INDONESIA (PERSERO)",2022-08-08,2027-08-05,7.1,"FIXED","3 MONTHS",1.1735e+11,"TRANSPORTATION",1.1735e+11,4.99110198494182
